央视频道,#genre#
CCTV8,https://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=b393995b709d91535459ab292e095d85&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260907183732&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=110.42.50.152&SecurityKey=20260907183732&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=047c192dd12ce7957fe37d15613220c5&ddCalcu=50c4e0702c421039126d5d11d27c3ee7f975
CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9,https://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=cd6d564c3f29ed93f820a70e15bd823a&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260907184448&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=110.42.50.152&SecurityKey=20260907184448&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=f6f0b13af774795208f936e18d73a62a&ddCalcu=af26e6f0a033b071d38a1fe7673497f98502
CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV10,https://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=410002d58f484489f1f5c5850e91c968&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260907183449&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=110.42.50.152&SecurityKey=20260907183449&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=df7faf6a40e5276eb96f4276c0f47f1a&ddCalcu=ad1fef707f44a0ff06ca64702e45f26796be
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV11,https://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=3c05bf24c753351dc54ff2cb43dc4ab7&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260907184449&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=110.42.50.152&SecurityKey=20260907184449&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=15e8b49a1b6c86523b8e6f0646306e96&ddCalcu=6195eee06870b034694a610bf66ce886b532
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225776/index.m3u8
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV12,https://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=ef280133aa0f3a2d05f6fd06877eb8cc&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260907184057&Channel_ID=0128_20090000-99900-101700010110112&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=110.42.50.152&SecurityKey=20260907184057&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_chezai&bean=mgspchezai&tid=chezaitid&conFee=0&puData=39befb436d92f80567e6af476c24b940&ddCalcu=0349e9b0be34f02bc463764df9a26fe87065
